pathway	description	VA7KOHFHCF5	VA7KOHFHCF4	WTHFHCF4	VA7KONormal5	VA7KOHFHCF3	WTHFHCF5	VA7KONormal4	VA7KOHFHCF2	VA7KONormal1	VA7KOHFHCF6	VA7KONormal2	WTHFHCF2	WTHFHCF3	VA7KOHFHCF1	WTNormal3	WTHFHCF1	WTNormal2	VA7KONormal3	WTNormal1
PWY0-1261	anhydromuropeptides recycling	266.62107385255706	2136.409618261296	893.4086098765132	494.101401489236	354.58843394073654	531.7646738920654	254.69868038336577	1486.6308529752814	197.00603702718024	180.12052603799896	116.42765946200836	813.1296990307236	1098.2933927574718	294.1711553204265	261.18653405070745	1522.1010739316712	258.7014455632117	327.81740056174334	147.9992191525707
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0.0	19.204031047282065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.084717307929144	10.063151481689973	0.0	0.0	5.528345448555108	0.0	0.0	0.0
PWY0-1296	purine ribonucleosides degradation	94.71290489531808	1628.0444165845795	502.962893900396	1321.6578090868284	131.7502576261985	632.0749458961852	963.059720405384	901.7333946883252	230.3107797261177	22.446115031440907	1076.1855465788328	450.2300705880701	650.4365001705872	638.1503040255647	862.6151149086623	868.5797565222928	411.7238883658616	655.36155591097	537.1945817319826
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	87.36100316371939	1532.3353668730672	511.7168627552273	1217.936193855972	131.8352516623149	273.896247405972	893.400007983112	889.0789194952976	213.9556155419566	25.842638915708218	990.5632797447688	451.7461508055591	651.551189293398	586.0215519509918	788.6100154773009	875.0518552186159	577.2237449176245	624.6490592837101	776.996738169235
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	68.98315465331108	1410.4272549783732	433.9247186591144	1093.61529423605	109.90034257311808	187.65431359259816	827.8041846721114	857.0192386372862	212.1821981855695	15.961016290174914	897.4027816860091	425.9284748829597	628.8501162231013	562.536474433417	692.009977706367	839.2064061574797	385.313674792583	568.0574050805175	504.780743758383
PWY0-1319	CDP-diacylglycerol biosynthesis II	242.21218638596972	2045.551395120556	1326.5187989132064	1713.2786114320925	449.8848236346648	808.3869561548491	1389.3125245634526	1547.131349767894	731.4020075487032	261.75568965654486	1329.3067774893975	866.0778556954489	1053.325594451248	1167.9188665054107	1241.170464505424	1528.3708203872643	1047.126717036107	1014.3402156767128	1371.8729876753723
PWY0-1338	polymyxin resistance	0.67	850.0	218.68	0.0	80.0	0.0	0.0	723.2272618523748	0.0	0.0	0.0	363.66	541.26	1.0	0.0	763.0	0.0	0.0	0.0
PWY0-1415	superpathway of heme biosynthesis from uroporphyrinogen-III	1.9953672224326957	995.3544486663249	432.9371359241478	45.7039919257241	177.39190328000512	31.429015478325567	44.49890452158175	907.1386118390196	38.856698953021706	21.65938212091386	22.946445837886547	478.3263632442584	662.9368659729399	59.0659408284063	60.85291986419929	964.7613311685728	44.08140470216534	51.01048007232948	24.026250416783483
PWY0-1479	tRNA processing	152.11275273419585	1158.1836744526795	636.9125517021253	161.6846625033185	241.76612878819836	253.827542750737	128.65406054863627	914.021689366684	67.3619851924148	121.3061449127431	63.50560608518876	497.2651893354303	670.7795103775254	102.46210630245616	163.90630625275918	943.4456039665512	106.02152353575484	126.8174017016172	138.96844564042473
PWY0-1533	methylphosphonate degradation I	1.1880125411323903	1072.021208498099	279.46642051097444	0.0	105.7046570594088	0.0	0.0	948.3196253699286	0.0	0.0	0.0	452.4145655377376	679.0260147800127	1.7766296670030273	0.0	957.8232511383692	0.0	0.0	0.0
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	296.05998411283133	1560.7084996620824	971.3291914292984	637.8845661937823	472.4474253063738	399.4634135519824	565.8706972776731	1458.2869416309372	467.4134374252319	209.8006221719457	387.1312653834017	749.8541036394687	997.7091999185732	329.5394039032669	279.5971169147243	1464.1557762204966	701.0384070112127	364.8754995162123	965.1089296794614
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	258.8661614721381	1567.26485791264	909.7005182057304	689.3764338149489	325.98256674674	539.3661335887484	814.2791987853877	1205.257167428419	549.0956934748633	259.5497127227816	809.4434940678736	627.1549507252341	841.7735744451803	1066.7344255577054	791.2176458952739	1171.8818846343756	469.0010257598551	439.6487628622987	510.8116135311226
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	258.84434263517886	1506.4479537359746	1013.6444924079998	686.5107707899087	423.110345600096	512.3151705160822	762.7579601739151	1098.9475916783908	396.4461884002823	195.9193140201496	760.8996603588481	623.8635532379359	815.0366497546378	824.7775226444677	728.9801968433022	1140.1193045807026	462.3408272251012	435.2894303264145	455.3811709662993
PWY0-321	phenylacetate degradation I (aerobic)	0.0	18.834549605878543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74302609951083	11.00750227302682	0.0	0.0	5.896066206906387	0.0	0.0	0.0
PWY0-41	allantoin degradation IV (anaerobic)	0.0	27.060634600501864	0.0	0.0	5.940399324525678	0.0	0.0	0.0	0.0	0.0	0.0	20.63097883173911	24.93568363262258	0.0	0.0	42.46750139397933	0.0	0.0	0.0
PWY0-42	2-methylcitrate cycle I	0.0	28.137472024682552	0.0	0.0	6.560221082088698	0.0	0.0	0.0	0.0	0.0	0.0	21.700647856281623	26.60408866124805	0.0	0.0	46.60085778379893	0.0	0.0	0.0
PWY0-781	aspartate superpathway	83.30323693690573	1420.680745345343	685.1682818575508	275.9436187764471	263.34429341218583	78.81602546327595	279.8915113640758	1058.682609707248	97.56460074223088	70.48957607083686	239.8999778625629	577.4900128551417	777.4993780063178	194.253926354254	338.7421803222641	1083.0234214248603	212.3554875417374	222.3393523889716	445.6402606327466
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	62.20959916139272	1221.471887255134	410.00144242575374	103.66638926582785	160.3714917800962	22.36744248587169	149.95649706452068	1086.435531927148	121.2995837080348	73.96205671401482	123.36304573372249	526.8154527503544	764.5470592789304	332.26057540412046	55.24527364122196	1074.8193544058472	53.966720336434086	66.79453922852568	24.85758777597252
PWY0-862	(5Z)-dodec-5-enoate biosynthesis	22.0596888391117	1455.1400337127177	493.0736402363972	51.86995217698738	186.0232981100339	20.407277803444323	170.5818261232177	1119.975061872318	45.29029822829508	63.601652367295294	80.68705214984436	581.5639002588829	809.6294785279634	357.46946726177305	46.763534323866935	1144.3977208755762	59.62587552543947	16.772935883036237	23.54858424639843
PWY490-3	nitrate reduction VI (assimilatory)	0.0	121.93372919491588	91.7670934285064	7.864218264699669	13.7407112887531	718.6874352569974	13.092140275882196	6.739273834158468	0.0	0.7496384287560021	26.48014145810664	91.58236210827592	109.17649188668996	64.46429065743945	21.264429621562755	91.5550500472002	33.464359601278915	24.954578586961365	24.99355738928642
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	171.934912904031	2018.3365863379695	901.8294905634464	1420.896361335573	280.7864354687068	687.434134071303	1096.61659574522	1435.0865095200108	371.1052617456798	193.08092146020823	1129.852250096574	749.039289548384	1018.8782897630864	807.66137976494	1120.9642670325825	1407.2416636580208	889.5521634849531	849.8274656021041	1246.8431009137012
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	171.934912904031	2018.3365863379695	901.8294905634464	1420.896361335573	280.7864354687068	687.434134071303	1096.6165957452197	1435.0865095200108	371.1052617456798	193.08092146020823	1129.852250096574	749.039289548384	1018.8782897630864	807.66137976494	1120.9642670325825	1407.2416636580208	889.5521634849531	849.8274656021041	1246.843100913701
PWYG-321	mycolate biosynthesis	26.29190681920459	1523.9792979037957	530.6841272102229	62.040714025125496	202.4081228175596	24.26980981002864	200.7833696047924	1141.1421302594474	54.16231109316792	74.073905151807	96.08540760765976	591.52515334734	819.6665259109107	407.35766553382535	56.25407717150988	1135.9388029447723	70.72380291357047	20.19287987653636	28.381463900820037
PYRIDNUCSAL-PWY	NAD salvage pathway I	224.8365523858785	1164.0958030207569	722.2573942958238	468.0011150920328	354.6230224138812	335.1669132376089	598.9991931018122	953.5364095656336	403.1941258401299	129.955719099061	645.7804813810101	469.92960612780496	653.4079559886114	834.2782667461208	316.5873796789395	917.7618984031128	386.257138732656	347.09105181099727	509.8795633470861
PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	169.59280488851792	1094.7840934212452	481.36384229605096	687.5597508437859	177.21858680803382	545.4132491720907	743.2191747081985	948.091076614618	627.2792275241452	233.89585756725157	597.3169717808762	468.18615940078615	667.83776236039	873.7045338502081	572.6259151847637	914.9074260057469	436.3506492141505	422.90355627183135	499.7040142173165
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	50.75851784663735	1007.864765546232	299.5474221630232	97.0315598622215	118.72347678937096	18.386788659288285	131.28906228142614	913.9835548502116	136.67629263027135	67.34914370110776	106.16956425930223	426.8663165103479	621.5070987604879	377.42842185513774	47.90559551726877	870.7326673706867	45.37267850562875	59.94121647965787	19.991099564828826
REDCITCYC	TCA cycle VIII (helicobacter)	2.304908196576656	1041.8859304656842	385.4983582560765	2.088928005339008	142.4527053739992	0.0	0.0	1100.2224389646944	0.0	0.0	8.89583485070743	374.20646983067576	566.6856143312912	3.4876046529919806	0.0	764.9602958619275	0.0	8.830893231250938	4.858982977378686
RHAMCAT-PWY	L-rhamnose degradation I	42.04532312486892	945.7048589826768	230.3362757809	169.6695333850625	88.92970234325522	65.33950046253469	257.45550410336614	847.0797008092818	258.2940744404213	59.32120721214324	216.41819371727752	390.2774815162688	560.1845885838717	294.495188234535	103.0026018793192	783.3818862441121	115.9755109268178	112.48898739329586	94.7859380438566
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	275.53270470695657	1209.4806324344318	839.1765762357044	750.998001669523	399.0576553816746	465.2588381538312	778.542264703006	1099.1194430716598	670.5703175862345	269.9513602635874	608.5317125565545	568.3303724250741	731.0672049624234	897.255935505113	630.1783641127187	1047.390281086686	499.2599693495684	473.7398961145373	540.0210711698938
RUMP-PWY	formaldehyde oxidation I	0.0	181.26318296506813	149.41229398378997	6.690579979659782	29.12933391852579	214.46055073891603	11.105057107040784	13.376749496909548	0.0	1.4918740462402509	41.65285756439386	137.4875607036957	194.6780824378679	96.7360529725601	38.789235933177245	232.8679973098589	55.48332123464328	25.1944760033925	37.162044457075446
SALVADEHYPOX-PWY	adenosine nucleotides degradation II	0.0	270.903818807922	0.0	14.713098378605672	36.61964594490672	141.95820509796235	24.263240611422532	190.3235672554656	0.0	0.0	14.71460694175354	165.79929246710512	159.0367667941314	32.3642930160337	0.0	178.85834284879064	14.799229560317794	37.960443520119945	19.7107558949827
SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	281.95022333424333	1188.052143020088	911.9481356992678	658.8802419496362	399.972720349644	894.5116921090564	782.542983104977	1124.4899789617216	598.3976987786049	265.1340844887966	643.7740858755806	578.4379570415772	768.327024388799	870.2704578548285	552.1383957027203	1075.2094619076818	496.5777394192093	430.7066813906648	598.30831095369
SO4ASSIM-PWY	sulfate reduction I (assimilatory)	2.591780400093628	1217.4952749199142	325.19579723857	32.13266318914724	116.22907990434028	7.3575869596631795	19.039622771248595	1075.76216309071	7.827609238827762	50.57809433817492	9.020286548655218	498.31715354853486	740.4832675003107	29.179994845595257	11.141742522756829	1069.5536195126692	9.55998906805138	27.039109707361373	4.677777487155697
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	5.7667153005695	1279.858217212676	508.40102754827103	68.30813838554155	194.20974933875823	16.34290617036886	41.583272567667045	1146.6922521716335	17.31865453571291	91.25347749495955	19.939551593758296	570.2768539234112	799.1952958545851	62.93943868892462	24.429233175894986	1129.2350373680622	20.94112588705103	56.54142383125424	10.408327257550162
TCA	TCA cycle I (prokaryotic)	100.72058151546196	1478.1700491844672	585.775718818472	261.6987766666893	222.40314046939685	344.7864774604727	336.83380438086544	1315.538681400863	233.09022586372544	168.0737169354951	238.84260275942592	668.5672235127366	928.863429021317	593.6167812484606	512.9783781773319	1293.7186026950426	178.06040347660263	196.15558358901652	354.59152663950726
TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	2.374097627636772	1285.6684831232008	415.2238051964946	0.0	155.93371258510328	0.0	0.0	1120.633277958861	0.0	0.0	0.0	568.4689514186537	813.6423646867122	3.585503763867349	0.0	1141.593356781011	0.0	0.0	0.0
TEICHOICACID-PWY	teichoic acid (poly-glycerol) biosynthesis	40.45299970886293	114.34568536237887	169.86170905813512	55.41651518172097	17.334807604485473	132.22500726438443	126.16891625785064	44.00769253827987	17.760601325853745	10.789981883861737	125.88940272069456	54.33974238880237	44.61916824584896	134.82218301450828	54.02606376570124	18.81658811686503	110.4347815010429	54.16791340485269	89.6092139703158
THISYN-PWY	superpathway of thiamin diphosphate biosynthesis I	239.5375422141829	1110.6636984438564	615.870620580026	592.3937125457804	273.42348085953563	387.4435435823251	611.9735094924886	1113.365146527693	529.5536656540803	285.23274976670365	408.4617957832255	542.0082317723173	720.8371751169669	659.5166523251029	553.6514856169641	1024.9166294200393	387.5682295569088	374.5195167981909	424.25142909644063
THREOCAT-PWY	superpathway of L-threonine metabolism	0.0	48.79409200475683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.24459271962441	18.707377018816217	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY	superpathway of L-threonine biosynthesis	311.031714059093	1864.7776267644476	1111.7777627293478	1503.1743834170984	468.3131159663659	927.6214340627484	1297.3929888463404	1366.4298266719206	709.1215362968239	316.50207132997946	1229.8894868390555	722.1777792934149	937.3295839530826	1149.8842988925371	1114.0453407369182	1304.3100830002818	697.5220225412276	855.2037665868744	849.1077862614713
TRNA-CHARGING-PWY	tRNA charging	313.0828449725933	1658.955319548127	1011.2040635143672	1560.8864499705749	440.61453912304574	883.2166608239617	1292.9012047754204	1194.9980263742657	717.2256708860177	280.3539227709708	1250.2774083118288	639.1970955861074	832.6038309669508	1193.3331771959852	1108.6558295527989	1164.67716899315	924.490671275012	920.1516294468638	1184.0421240926266
TRPSYN-PWY	L-tryptophan biosynthesis	154.0900223327364	1174.990110492961	392.2539760419186	352.4285051487846	146.26227123639302	275.5539253839461	378.2258433663312	1058.317163213264	279.74902947909885	242.3304561059343	271.73403179337737	515.9656520185114	716.149101214622	504.62600108959407	428.7196308040333	967.1838619916026	257.45889794869584	251.41985753324204	244.77253274356167
UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (prokaryotic)	1.383414571235047	1029.7585781252196	334.49103073470496	20.023546665541005	126.15192365460288	25.143460410279083	6.347537881312498	920.156058837208	17.176309412833042	3.8527513023087634	0.0	467.6312181117194	666.785037500278	2.3749401172301607	40.77582532806158	950.1284319151482	2.363188868093109	9.22980469077536	17.70805762713437
UDPNAGSYN-PWY	UDP-N-acetyl-D-glucosamine biosynthesis I	224.1290273183916	1557.2171499115468	976.367124426942	1227.5545541811614	400.4284386272969	869.8621265942542	892.46270184808	969.4695536936738	243.8682589763181	157.83694001712627	959.5899915630924	609.7612410694277	789.62314405972	641.1441491275035	992.6958138854312	1084.5872669929647	773.549367950584	744.6107724382946	1043.2144582954545
VALSYN-PWY	L-valine biosynthesis	320.43444880733983	1550.3222020827118	1052.259631031871	738.0759551111121	482.9966154701267	1000.08563927607	853.2114685709595	1387.3628049008323	662.2666315628616	324.5437509574888	586.515872943346	745.5339973015604	968.7958921899814	782.0115961816538	685.3656324484833	1337.59262617801	469.3689444095592	481.92788524097887	614.0017231020329
